3.5,-12,0.07926
3.505,-12,0.080063
3.51,-12,0.07983
3.515,-12,0.08108
3.52,-12,0.080884
3.525,-12,0.079483
3.53,-12,0.079854
3.535,-12,0.077878
3.54,-12,0.078777
3.545,-12,0.078176
3.55,-12,0.079382
3.555,-12,0.079349
3.56,-12,0.07694
3.565,-12,0.074578
3.57,-12,0.077274
3.575,-12,0.078646
3.58,-12,0.078274
3.585,-12,0.077253
3.59,-12,0.07751
3.595,-12,0.074334
3.6,-12,0.073556
3.605,-12,0.075839
3.61,-12,0.074629
3.615,-12,0.072791
3.62,-12,0.075339
3.625,-12,0.07606
3.63,-12,0.07409
3.635,-12,0.073829
3.64,-12,0.073305
3.645,-12,0.071767
3.65,-12,0.072569
3.655,-12,0.073531
3.66,-12,0.070243
3.665,-12,0.073098
3.67,-12,0.073261
3.675,-12,0.070957
3.68,-12,0.070624
3.685,-12,0.072562
3.69,-12,0.070927
3.695,-12,0.070592
3.7,-12,0.069411
3.705,-12,0.068121
3.71,-12,0.068378
3.715,-12,0.069391
3.72,-12,0.067098
3.725,-12,0.068138
3.73,-12,0.066789
3.735,-12,0.065592
3.74,-12,0.069758
3.745,-12,0.068327
3.75,-12,0.066423
3.755,-12,0.068163
3.76,-12,0.066276
3.765,-12,0.06657
3.77,-12,0.066215
3.775,-12,0.065734
3.78,-12,0.06501
3.785,-12,0.064684
3.79,-12,0.063325
3.795,-12,0.065887
3.8,-12,0.063382
3.805,-12,0.063477
3.81,-12,0.061639
3.815,-12,0.063006
3.82,-12,0.064919
3.825,-12,0.060709
3.83,-12,0.06317
3.835,-12,0.0596
3.84,-12,0.062311
3.845,-12,0.063524
3.85,-12,0.061113
3.855,-12,0.058904
3.86,-12,0.062924
3.865,-12,0.058481
3.87,-12,0.058756
3.875,-12,0.060132
3.88,-12,0.059748
3.885,-12,0.05878
3.89,-12,0.058984
3.895,-12,0.05897
3.9,-12,0.05777
3.905,-12,0.058132
3.91,-12,0.056887
3.915,-12,0.056373
3.92,-12,0.056096
3.925,-12,0.056691
3.93,-12,0.054767
3.935,-12,0.054944
3.94,-12,0.055521
3.945,-12,0.055948
3.95,-12,0.054814
3.955,-12,0.054827
3.96,-12,0.053596
3.965,-12,0.051968
3.97,-12,0.053054
3.975,-12,0.052781
3.98,-12,0.055525
3.985,-12,0.054625
3.99,-12,0.053563
3.995,-12,0.054343
4,-12,0.052341
4.005,1.507,0.051074
4.01,3.008,0.052942
4.015,4.4972,0.050397
4.02,5.9686,0.050038
4.025,7.4164,0.051852
4.03,8.835,0.05003
4.035,10.219,0.049238
4.04,11.562,0.049553
4.045,12.86,0.049745
4.05,14.107,0.048645
4.055,15.298,0.049624
4.06,16.429,0.051596
4.065,17.495,0.054154
4.07,18.492,0.050159
4.075,19.416,0.052102
4.08,20.264,0.05407
4.085,21.031,0.051601
4.09,21.716,0.051308
4.095,22.315,0.052473
4.1,22.825,0.052777
4.105,23.246,0.051563
4.11,23.575,0.053323
4.115,23.811,0.05264
4.12,23.953,0.052281
4.125,24,0.054521
4.13,23.953,0.056125
4.135,23.811,0.056121
4.14,23.575,0.055689
4.145,23.246,0.057214
4.15,22.825,0.058262
4.155,22.315,0.056923
4.16,21.716,0.057139
4.165,21.031,0.059198
4.17,20.264,0.05862
4.175,19.416,0.061938
4.18,18.492,0.057691
4.185,17.495,0.05789
4.19,16.429,0.059025
4.195,15.298,0.061308
4.2,14.107,0.061484
4.205,12.86,0.061673
4.21,11.562,0.063879
4.215,10.219,0.062676
4.22,8.835,0.064091
4.225,7.4164,0.066151
4.23,5.9686,0.065821
4.235,4.4972,0.063703
4.24,3.008,0.068092
4.245,1.507,0.066523
4.25,-3.53e-14,0.06569
4.255,-1.507,0.063996
4.26,-3.008,0.06837
4.265,-4.4972,0.065842
4.27,-5.9686,0.066003
4.275,-7.4164,0.066352
4.28,-8.835,0.06675
4.285,-10.219,0.069803
4.29,-11.562,0.068553
4.295,-12.86,0.066413
4.3,-14.107,0.068895
4.305,-15.298,0.065929
4.31,-16.429,0.064771
4.315,-17.495,0.065572
4.32,-18.492,0.065198
4.325,-19.416,0.065744
4.33,-20.264,0.065622
4.335,-21.031,0.06673
4.34,-21.716,0.064171
4.345,-22.315,0.06644
4.35,-22.825,0.064167
4.355,-23.246,0.065056
4.36,-23.575,0.066685
4.365,-23.811,0.063749
4.37,-23.953,0.063895
4.375,-24,0.061682
4.38,-23.953,0.062634
4.385,-23.811,0.060651
4.39,-23.575,0.061112
4.395,-23.246,0.059832
4.4,-22.825,0.060543
4.405,-22.315,0.058593
4.41,-21.716,0.060702
4.415,-21.031,0.05931
4.42,-20.264,0.056486
4.425,-19.416,0.054968
4.43,-18.492,0.055149
4.435,-17.495,0.055509
4.44,-16.429,0.056403
4.445,-15.298,0.056513
4.45,-14.107,0.053651
4.455,-12.86,0.052318
4.46,-11.562,0.053814
4.465,-10.219,0.051567
4.47,-8.835,0.053358
4.475,-7.4164,0.051589
4.48,-5.9686,0.053618
4.485,-4.4972,0.05164
4.49,-3.008,0.05237
4.495,-1.507,0.05052
4.5,-5.2905e-14,0.054292
4.505,1.507,0.051568
4.51,3.008,0.050801
4.515,4.4972,0.049032
4.52,5.9686,0.051368
4.525,7.4164,0.049082
4.53,8.835,0.048869
4.535,10.219,0.049487
4.54,11.562,0.049509
4.545,12.86,0.049565
4.55,14.107,0.053011
4.555,15.298,0.051546
4.56,16.429,0.052694
4.565,17.495,0.046757
4.57,18.492,0.050508
4.575,19.416,0.050875
4.58,20.264,0.050821
4.585,21.031,0.054013
4.59,21.716,0.051026
4.595,22.315,0.050875
4.6,22.825,0.052881
4.605,23.246,0.050875
4.61,23.575,0.055544
4.615,23.811,0.055
4.62,23.953,0.057384
4.625,24,0.055139
4.63,23.953,0.055051
4.635,23.811,0.057054
4.64,23.575,0.055864
4.645,23.246,0.056108
4.65,22.825,0.055207
4.655,22.315,0.055955
4.66,21.716,0.057559
4.665,21.031,0.059109
4.67,20.264,0.060088
4.675,19.416,0.058141
4.68,18.492,0.058915
4.685,17.495,0.058794
4.69,16.429,0.058738
4.695,15.298,0.061531
4.7,14.107,0.061116
4.705,12.86,0.064028
4.71,11.562,0.061823
4.715,10.219,0.064211
4.72,8.835,0.062545
4.725,7.4164,0.064384
4.73,5.9686,0.065926
4.735,4.4972,0.064153
4.74,3.008,0.065086
4.745,1.507,0.061113
4.75,1.4111e-13,0.064633
4.755,-1.507,0.065891
4.76,-3.008,0.06598
4.765,-4.4972,0.068501
4.77,-5.9686,0.066683
4.775,-7.4164,0.066304
4.78,-8.835,0.067193
4.785,-10.219,0.064543
4.79,-11.562,0.065822
4.795,-12.86,0.067277
4.8,-14.107,0.066161
4.805,-15.298,0.062866
4.81,-16.429,0.067456
4.815,-17.495,0.064202
4.82,-18.492,0.064214
4.825,-19.416,0.066569
4.83,-20.264,0.06536
4.835,-21.031,0.064321
4.84,-21.716,0.062859
4.845,-22.315,0.064006
4.85,-22.825,0.061345
4.855,-23.246,0.06482
4.86,-23.575,0.063814
4.865,-23.811,0.061586
4.87,-23.953,0.062847
4.875,-24,0.067128
4.88,-23.953,0.062621
4.885,-23.811,0.062432
4.89,-23.575,0.063784
4.895,-23.246,0.061472
4.9,-22.825,0.060422
4.905,-22.315,0.060023
4.91,-21.716,0.059895
4.915,-21.031,0.06052
4.92,-20.264,0.058862
4.925,-19.416,0.059665
4.93,-18.492,0.057242
4.935,-17.495,0.058151
4.94,-16.429,0.05564
4.945,-15.298,0.057218
4.95,-14.107,0.053704
4.955,-12.86,0.054325
4.96,-11.562,0.053802
4.965,-10.219,0.056836
4.97,-8.835,0.052199
4.975,-7.4164,0.051464
4.98,-5.9686,0.05335
4.985,-4.4972,0.050787
4.99,-3.008,0.050696
4.995,-1.507,0.05267
5,-5.8783e-14,0.052114
5.005,1.507,0.053451
5.01,3.008,0.051787
5.015,4.4972,0.053175
5.02,5.9686,0.052057
5.025,7.4164,0.053166
5.03,8.835,0.050814
5.035,10.219,0.047421
5.04,11.562,0.049536
5.045,12.86,0.05012
5.05,14.107,0.050806
5.055,15.298,0.049873
5.06,16.429,0.051456
5.065,17.495,0.051143
5.07,18.492,0.053842
5.075,19.416,0.049184
5.08,20.264,0.051317
5.085,21.031,0.050995
5.09,21.716,0.053702
5.095,22.315,0.052898
5.1,22.825,0.053615
5.105,23.246,0.052575
5.11,23.575,0.054473
5.115,23.811,0.055772
5.12,23.953,0.052849
5.125,24,0.052954
5.13,23.953,0.05485
5.135,23.811,0.054164
5.14,23.575,0.057508
5.145,23.246,0.055726
5.15,22.825,0.054967
5.155,22.315,0.057238
5.16,21.716,0.056436
5.165,21.031,0.055921
5.17,20.264,0.059215
5.175,19.416,0.058277
5.18,18.492,0.060191
5.185,17.495,0.061876
5.19,16.429,0.060542
5.195,15.298,0.06014
5.2,14.107,0.062061
5.205,12.86,0.063347
5.21,11.562,0.063097
5.215,10.219,0.062839
5.22,8.835,0.063207
5.225,7.4164,0.062184
5.23,5.9686,0.063879
5.235,4.4972,0.06437
5.24,3.008,0.065664
5.245,1.507,0.066236
5.25,-2.3543e-14,0.065663
5.255,-1.507,0.064377
5.26,-3.008,0.063736
5.265,-4.4972,0.066144
5.27,-5.9686,0.065852
5.275,-7.4164,0.066533
5.28,-8.835,0.062877
5.285,-10.219,0.067413
5.29,-11.562,0.066989
5.295,-12.86,0.066396
5.3,-14.107,0.065915
5.305,-15.298,0.067348
5.31,-16.429,0.066701
5.315,-17.495,0.06518
5.32,-18.492,0.066125
5.325,-19.416,0.064498
5.33,-20.264,0.064557
5.335,-21.031,0.067784
5.34,-21.716,0.062426
5.345,-22.315,0.063108
5.35,-22.825,0.068601
5.355,-23.246,0.06443
5.36,-23.575,0.064521
5.365,-23.811,0.065581
5.37,-23.953,0.060231
5.375,-24,0.065363
5.38,-23.953,0.063876
5.385,-23.811,0.060264
5.39,-23.575,0.060961
5.395,-23.246,0.061548
5.4,-22.825,0.059109
